science_decreases_jobs,trust_neighbours,trust_government,trust_scientists,trust_journalists,trust_doctors,trust_ngos,trust_trad_healers,age,gender,education,hh_income,subj_income,emp_status
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,Female,Tertiary,Poorest 20%,Finding it difficult on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23,Male,Tertiary,Fourth 20%,Getting by on present income,Employed part time do not want full time
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,23,Male,Tertiary,Richest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,63,Female,Tertiary,Richest 20%,Getting by on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,Male,Tertiary,Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,76,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,60,Female,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,54,Male,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,24,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,42,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,Female,Tertiary,Second 20%,Living comfortable on present income,Employed part time want full time
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,79,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,63,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,35,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,35,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,18,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,25,Female,Tertiary,Poorest 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,50,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,84,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,87,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,81,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,44,Female,Elementary or less (8 years or less),Poorest 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67,Male,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,58,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,22,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,28,Female,Tertiary,Second 20%,Finding it difficult on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,67,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20,Male,Secondary (8-15 years),Richest 20%,Finding it very difficult on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,77,Male,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,59,Male,Tertiary,Poorest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,Female,Tertiary,Second 20%,Finding it difficult on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,Female,Tertiary,Poorest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,57,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67,Male,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28,Female,Tertiary,Richest 20%,Living comfortable on present income,Unemployed
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,66,Female,Tertiary,Richest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,Male,Tertiary,Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,72,Female,Tertiary,Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,34,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,57,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,44,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,50,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,71,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,75,Female,Elementary or less (8 years or less),Middle 20%,Finding it difficult on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,46,Female,Tertiary,Second 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,47,Male,Tertiary,Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,Male,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,57,Male,Secondary (8-15 years),Middle 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,71,Male,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,50,Male,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,42,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,73,Male,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,27,Male,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Unemployed
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,52,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,39,Male,Secondary (8-15 years),Poorest 20%,Finding it difficult on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,47,Male,Tertiary,Fourth 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,37,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Unemployed
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,Female,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,50,Male,Secondary (8-15 years),Richest 20%,Finding it very difficult on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,40,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,52,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,55,Female,Tertiary,Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,47,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Unemployed
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,52,Female,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for self
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,38,Male,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,54,Female,Elementary or less (8 years or less),Second 20%,Finding it very difficult on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,59,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,28,Male,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,72,Female,Elementary or less (8 years or less),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,55,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,45,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,Female,Tertiary,Fourth 20%,Getting by on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51,Male,Secondary (8-15 years),Poorest 20%,Finding it difficult on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,74,Female,Tertiary,Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,36,Female,Tertiary,Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,56,Female,Tertiary,Richest 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,18,Female,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Unemployed
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38,Male,Secondary (8-15 years),Second 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,Female,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Unemployed
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,34,Female,Secondary (8-15 years),Poorest 20%,Finding it very difficult on present income,Unemployed
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,Female,Secondary (8-15 years),Second 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,82,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,31,Female,Tertiary,Richest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,61,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,63,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,65,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,44,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,61,Male,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,Male,Tertiary,Fourth 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,Female,Secondary (8-15 years),Second 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,32,Female,Tertiary,Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,65,Male,Tertiary,Fourth 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,64,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,45,Female,Tertiary,Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51,Female,Tertiary,Richest 20%,Getting by on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,74,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,Female,Tertiary,Poorest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,45,Female,Tertiary,Poorest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,51,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,Female,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,Male,Tertiary,Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,35,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63,Male,Tertiary,Middle 20%,Living comfortable on present income,Employed part time do not want full time
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,31,Female,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,Female,Tertiary,Poorest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,37,Male,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,60,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63,Female,Elementary or less (8 years or less),Poorest 20%,Finding it difficult on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,52,Male,Tertiary,Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,Male,Tertiary,Second 20%,Living comfortable on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,66,Female,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,23,Male,Tertiary,Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38,Female,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,62,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67,Female,Elementary or less (8 years or less),Second 20%,Finding it difficult on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,31,Male,Tertiary,Second 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,38,Male,Tertiary,Middle 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,49,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80,Female,Tertiary,Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,37,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47,Female,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51,Female,Tertiary,Poorest 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,Male,Secondary (8-15 years),Second 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,31,Male,Tertiary,Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,60,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,66,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,61,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,60,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,Female,Tertiary,Second 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58,Female,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,67,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15,Female,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Unemployed
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,57,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed part time do not want full time
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed part time do not want full time
